0211-402X,B1
1809-4465,A1
1983-2117,A2
1414-8854,B4
1415-6938,B1
2178-695X,B1
0101-1723,A4
2527-158X,B4
0212-4521,A1
2174-6486,A1
1132-9157,A1
2447-5777,B3
1676-1030,A4
2358-4122,A3
2237-4450,A3
2317-9961,B4
2595-0479,B4
0104-3757,A3
1983-7011,A4
2042-2156,B3
1751-7575,A2
1875-9521,A4
2446-6115,B4
1983-0572,B4
0013-8703,A3
0171-8177,A2
1947-5136,A4
0013-872X,B3
1343-8786,A4
0013-886X,B4
1317-5262,B3
1925-5268,B1
1980-4571,B1
1645-1880,A4
1806-9509,B1
2179-3514,B1
2237-6321,A4
0898-5626,A1
2007-5316,B4
1519-5392,B1
2526-2793,B3
1099-4300,A4
2526-110X,B2
0122-6339,A3
1944-7450,A2
0265-8135,A1
1355-770X,A2
1927-0496,B2
1472-3409,A2
2399-8083,A3
1472-3433,A1
0263-7758,A1
0160-4120,A1
2194-5411,A3
1387-585X,A3
1573-2975,A3
1352-8505,B3
0098-8472,A1
1098-2280,A3
0893-6692,A3
0378-1909,A4
1448-2517,A2
1610-3661,A2
1610-3653,A2
0376-8929,A2
2211-4645,A1
1866-6280,A3
1350-4622,A1
1469-5871,A1
1582-9596,A4
0046-225X,A3
0269-4042,A2
2051-803X,A4
1476-069X,A1
0091-6765,A1
0195-9255,A1
0364-152X,A2
1462-2912,A1
1758-2229,A2
1420-2026,A4
1364-8152,A1
1573-2959,A2
0167-6369,A2
2215-1532,A3
1756-9338,A2
0269-7491,A1
1566-0745,B4
2198-7491,A3
1944-7442,A2
1520-6483,A3
1088-1913,A3
0013-9351,A1
1935-3049,B4
1748-9326,A1
1208-6053,A2
1181-8700,A2
1462-9011,A1
0013-936X,A1
0944-1344,A2
2051-8153,A1
2050-7887,A2
2190-4715,A2
0959-3330,A2
2352-1864,A3
1520-4081,A2
0730-7268,A2
1382-6689,A2
1614-7499,A2
1099-095X,A3
1180-4009,A3
0141-0229,A2
2090-0414,A3
2526-9798,B4
2271-6386,B2
2176-1833,B4
1473-2866,A1
2516-2330,B2
1755-4365,A1
1120-9763,B2
2237-9622,B2
1044-3983,A1
2092-7193,A4
1469-4409,A4
2045-7960,A1
2282-0930,B1
1756-8935,A1
1528-1167,A1
1525-5050,A3
0920-1211,A3
1294-9361,B1
0705-3797,A3
1853-0494,B1
2193-1127,A1
2196-0763,A3
1286-0042,B2
1518-2487,A4
2183-184X,B1
0957-7734,B1
0425-1644,A1
1941-5842,A3
2238-2542,A4
2317-8876,B2
0143-3857,A2
0014-0139,A3
2312-0541,A4
0165-0106,A2
2227-9679,B2
1262-3377,A1
1292-8100,B2
2175-7976,A2
0717-6805,B3
1414-8145,B1
2526-6543,B2
2238-7188,A4
1853-2055,B3
1989-3809,B1
2059-7029,B2
0014-0481,A4
1315-0006,A4
1688-5953,B3
2340-7263,A3
2340-1478,B1
1515-9485,B1
1665-8140,B1
2007-9729,B2
0103-7668,B1
1982-6524,A4
1413-3342,B4
2317-7837,B1
1516-9375,B3
2526-5725,B4
1519-7816,B1
1519-5899,A1
0103-3832,B3
2183-4644,B3
2526-7582,B4
1809-1296,A3
0014-0759,A1
2066-5083,B3
0071-1365,A2
1526-0569,A4
1516-6406,B2
1809-046X,A4
1980-6051,A4
2179-1902,B2
1983-1048,A4
2525-1805,B3
0717-6759,B3
2177-4273,B4
1643-1243,B3
1981-1624,A4
1806-3144,B4
1559-2723,A2
0272-7714,A2
1647-6158,B1
2500-9311,A3
0718-0195,A4
0185-0164,A4
0212-7636,A2
2250-4397,B3
0186-7210,A2
0425-368X,A3
1900-8325,B2
0187-6961,A2
0367-0449,B2
0123-5923,B1
1688-5317,A4
0792-7061,A4
2448-4946,B4
1578-6676,B4
0251-2483,A3
0718-0705,A4
2250-4001,B1
1405-2210,A4
2451-5965,B2
0124-0579,A4
0185-4186,A2
0423-5037,B2
0327-5841,B1
0104-7132,B3
0102-4906,B1
1806-9592,A1
2237-941X,B1
1808-1355,B1
1982-0534,B1
2525-9261,B4
1989-578X,A3
2316-4018,A1
0100-3437,A4
0103-166X,A1
1413-294X,A1
0103-801X,A2
1414-0144,B1
1134-1629,B3
1413-4128,B2
1645-3530,B1
1982-9884,B4
2316-2481,B3
1676-3041,A4
1980-5357,A3
1984-932X,A2
1646-4974,A4
0104-4249,A2
1984-6924,A4
0104-026X,A1
1806-9584,A1
1678-698X,B2
1980-8208,B4
0103-2186,A1
0101-4064,A1
2236-6407,A3
1517-2473,A3
2317-773X,A3
1413-8298,B1
2318-0501,B1
0187-1811,B4
1647-0346,B1
1413-0939,A2
2176-4794,A4
2179-3441,B1
1980-4016,A4
2526-7752,A3
1413-0580,A3
0101-3130,A2
1983-1838,B3
1677-2954,A2
1559-4343,B3
1050-8422,A1
0141-9870,A1
1049-510X,B3
1355-7858,A1
2238-4782,A2
2159-8126,A4
1745-7823,A3
0014-1836,A2
0179-1613,A2
0394-9370,A2
1988-7973,B4
1414-3917,B2
2448-2137,B2
0921-5158,A3
1669-2632,A3
2451-8050,A3
0873-6561,A1
1225-6463,A4
2429-4667,B3
1843-3979,B4
2156-7808,A4
0014-2247,B3
2212-9685,B2
0014-2336,A2
1128-6598,B4
1884-9466,A4
1305-8215,A1
1309-4297,A2
2306-6172,B3
1687-6172,A3
1687-5281,A2
1687-1499,A3
0250-7161,A1
2218-0559,B3
1415-479X,B3
2192-4406,A3
1025-496X,A1
1478-0917,B1
1774-024X,A2
1099-5129,A1
0176-2680,A1
2286-4822,A2
1022-6877,A1
1764-1489,B3
1879-7296,B1
0937-4477,A3
1818-6300,A4
0940-1334,A2
0175-7571,B1
0955-534X,A1
2063-5346,B1
1018-8827,A1
0144-3054,B4
1072-4133,A1
0014-2921,A1
1474-9041,A1
1438-2377,A4
1878-7649,B1
1522-9645,A1
2047-2404,A1
1520-765X,B2
2048-8734,A1
2000-7426,B1
1803-3857,B1
1613-9372,A3
1161-0301,A1
0265-0215,A1
1136-4890,B4
0956-7925,B1
1439-6327,A2
2310-5666,B4
1502-1149,B3
0959-8049,A1
0961-5423,A3
0959-8278,A2
1010-7940,A2
1474-5151,A1
0171-9335,A1
2340-924X,B2
0014-2972,A2
0934-9723,A3
0954-3007,A3
0031-6970,A3
0195-6698,A2
1362-5187,A4
0947-3580,A1
1477-3708,A1
1396-5883,A4
1305-7464,A2
1305-7456,A2
0957-8811,A4
0378-7966,B1
1888-8992,B1
2501-1111,B4
0969-9546,A3
0804-4643,A1
0304-3797,A2
1210-5759,A4
1964-8189,A4
0393-2990,A1
1612-4669,A1
0954-691X,B1
2278-9626,B3
1753-3562,B2
0392-2936,B1
0902-4441,A3
1388-9842,A1
1121-760X,B1
1611-4426,B1
2047-9956,B3
1018-4813,A3
2386-4095,A3
0014-2980,A2
1751-5254,A3
0959-6801,A2
1721-727X,B3
1460-1060,A2
1434-1948,A3
1876-3820,B1
0953-6205,A2
1875-8274,A3
1973-2937,A3
1438-7697,A2
1555-4015,B1
2501-9988,B4
0309-0566,A1
2199-675X,B1
0997-7538,A1
0997-7546,A1
1769-7212,B1
0949-2321,A3
2047-783X,A3
0223-5234,A1
2231-0894,B1
0935-1221,B1
2414-8385,B1
1351-5101,A2
0953-816X,A3
1619-7070,A1
1436-6207,A1
0301-2115,A3
1462-3889,A2
0377-2217,A1
1724-6016,A4
0909-8836,A2
1434-193X,A3
0141-5387,A1
1633-8065,A3
1591-996X,A4
1090-3798,A2
1090-3801,A2
0939-7248,A4
0340-6199,A2
0928-0987,A1
0939-6411,A1
0014-2999,A2
0967-0262,A2
1973-9087,A2
2501-1235,B3
0143-0807,B2
2167-9177,B2
0929-1873,A2
0930-343X,B3
2047-4873,A1
0932-4739,A4
1364-2537,A4
1101-1262,A2
0720-048X,A2
2352-0477,B2
2279-7254,A2
1450-216X,B4
0046-2772,A3
1450-2267,A3
2312-8429,A2
1368-4310,A1
1369-1457,A4
1164-5563,A1
1351-0754,A2
2501-2428,B1
1746-1391,A1
0748-7983,A1
2118-9773,B1
0261-9768,A2
0967-2567,A3
2046-9012,A2
1078-5884,A1
1439-0574,A3
0018-3768,A3
1359-432X,A1
0014-3006,A4
1351-5993,A1
0263-2373,A1
1740-4754,A2
2397-6764,B4
0014-3022,B2
1421-9913,B2
0924-977X,A1
2045-5275,B3
1356-336X,A2
1434-6001,A3
1434-6044,A2
2374-5126,A3
0014-3057,A1
0924-9338,A1
0938-7994,A1
1399-3003,A1
0905-9180,A1
1128-3602,A4
1647-3558,B1
2196-6923,B2
0258-3127,B3
0940-6719,A1
1618-4742,A2
0014-3138,A3
0302-2838,A1
1569-9056,A3
1432-1076,A2
0295-5075,A4
1560-7917,A1
1982-6850,A4
1390-5708,A4
0163-2787,A2
0149-7189,A1
0014-3502,B2
1943-4308,A2
1741-427X,A3
1462-0049,B1
1367-6539,B1
1519-5287,B4
1697-638X,B4
2041-9139,A1
1520-541X,A3
0014-3820,A1
1090-5138,A1
2163-2480,B1
0014-3855,A2
1936-6434,A1
1060-1538,A1
1752-4571,A1
1752-4563,A3
1176-9343,A3
0071-3260,A3
1063-6560,A1
0269-7653,A3
1522-0613,B1
1864-5909,A2
0874-5560,A4
1984-3151,B4
1983-9308,B1
1678-5428,B1
0102-2881,B3
2526-9259,B4
2178-0471,A3
1611-2156,A3
1077-5552,A1
2447-455X,B4
2179-6386,A4
1982-2413,B2
0168-8162,A2
0361-073X,A4
0014-4797,A3
0947-7349,B2
1064-1297,A3
1936-2293,A3
1304-0855,B2
1226-3613,A1
0014-4800,A2
1792-0981,B2
1792-1015,B2
0940-2993,A3
1341-1357,A2
1535-3702,A4
0014-4819,B1
0014-4827,A2
0906-6705,A2
0014-4835,A1
0531-5565,A3
0301-472X,A3
2162-3619,A3
0190-2148,A4
1058-6458,A3
0014-4851,A2
0014-4886,A1
1812-9269,B2
0014-4894,A4
0958-0670,A4
0732-8818,B1
0894-1777,A1
1432-1114,A1
0723-4864,A1
1471-2598,A2
1742-5247,A1
1746-0441,A1
1742-5255,A2
1474-0338,A2
1354-3784,A2
2167-8707,B1
1465-6566,A3
1354-3776,A3
1744-7674,A3
1472-8222,A1
1473-7140,A4
1478-7210,A2
1744-8336,A2
1477-9072,A4
1744-666X,A3
1751-2433,A3
1744-6651,B3
1747-4124,A3
1747-4086,A4
1745-2422,A2
1743-4440,A2
1473-7159,A2
1473-7175,A2
1473-7167,A3
1478-9450,A2
1747-6348,A3
1476-0584,A2
1462-3994,A1
1468-0394,A3
0266-4720,A3
0957-4174,A1
1550-8307,A2
0723-0869,A4
2451-9685,A1
2451-9766,A1
1788-618X,A1
1414-4190,B3
2358-8195,B3
2595-0150,B4
1415-7802,B3
1807-0221,B2
0213-8743,B4
2318-3640,B2
1431-0651,A4
1542-2321,A3
0950-222X,A3
0718-4018,A4
2046-1402,A4
1516-6503,B3
1984-6975,A3
2358-3878,A4
2359-4489,B4
2371-1671,B4
2316-5081,B2
0172-9179,A2
2526-4281,B1
0354-2025,B1
2177-1677,B4
1980-4881,B4
2526-8023,B4
1517-1728,B3
2014-9255,B2
2525-5169,B3
2358-1069,B3
1389-9600,B1
0894-4865,A1
0263-2136,A1
1359-6640,A2
1364-5498,A2
1130-6343,B3
2358-6311,B2
2179-8222,B4
2211-6249,B1
2198-0802,A2
1980-8526,B4
8756-758X,A2
1460-2695,A2
1983-1293,B2
1677-0439,B4
0014-5793,A2
2211-5463,A3
0014-8962,B2
2151-8378,A4
2530-2442,A4
2373-7492,A3
0966-7350,A3
1574-6941,A3
0168-6496,A3
0378-1097,B2
0168-6445,A1
1567-1356,A3
1807-6971,A3
1688-6151,B4
0798-3069,B1
0015-0193,B2
0015-0282,A1
2039-0491,B4
1551-3815,B1
1015-3837,A3
0177-7963,B1
1679-723X,B4
0146-8030,B1
1229-9197,A2
0925-0166,A1
1517-5863,B4
0378-4290,A1
2317-4625,B1
0015-1386,A3
1984-1159,B4
1517-4530,A2
0354-5180,B3
1980-5934,A2
1984-9605,B1
1984-8234,A2
2334-8577,A4
0015-1882,B3
1544-6123,A3
2199-4730,B3
2236-5907,B1
0430-5027,B4
0168-874X,A1
1071-5797,A3
2571-6255,B4
0379-7112,A2
0015-2684,A3
0263-5046,B2
1396-0466,A4
2564-7504,B3
1050-4648,A1
1467-2979,A1
1467-2960,A1
0920-1742,A3
1573-5168,A3
0363-2415,A2
1365-2400,A4
0969-997X,A4
1054-6006,A3
0165-7836,A3
0090-0656,A4
1518-9740,B4
2526-9747,B4
0103-5150,B3
2318-3381,B3
0367-326X,A3
2452-2627,A1
0882-5734,A3
2058-8585,A2
1936-6582,A1
0367-2530,A3
0015-3826,B2
1415-0980,B2
0098-4590,B4
0955-5986,A3
1386-6184,A2
1793-6780,B3
0169-5983,A4
0378-3812,A2
2045-8118,A3
0015-4725,A3
1661-5719,B3
1933-6934,A3
1451-2092,A4
1981-223X,B2
2318-0463,B2
2395-258X,B4
1018-5674,B4
0015-5497,B2
1211-9520,A3
2083-5965,B3
1506-7629,B3
0015-5632,B2
0015-5659,B2
0015-5683,B1
1021-7762,A2
0015-5713,A4
2176-4182,A3
1981-3422,B2
0123-1022,B4
2042-6496,A1
1944-0049,A2
1939-3210,A2
1936-9751,A2
0954-0105,A2
1935-5149,A1
0960-3085,A2
0278-6915,A1
2048-3694,A1
1867-0334,A2
0379-5721,A2
1557-1858,A3
2212-4292,A2
0308-8146,A1
0956-7135,A1
1866-7910,A1
0268-005X,A1
0740-0020,A1
2214-2894,A1
0306-9192,A1
0950-3293,A1
0963-9969,A1
1525-6103,A2
8755-9129,A2
2048-7177,A4
1096-1127,A1
1226-7708,B2
1082-0132,A2
1876-4517,A1
2213-3291,A2
1330-9862,B1
2352-2496,A3
1535-3141,A1
1268-7731,A4
0228-0671,A1
1981-6898,B4
1460-9819,B3
0015-7120,A1
1945-2276,B2
1743-8586,A2
2468-1709,A2
0379-0738,A2
1872-4973,A1
1875-1768,B2
1860-8965,A1
2500-2597,B4
0378-1127,A1
1437-4781,A2
1389-9341,A1
0015-749X,A2
2171-5068,A3
0015-752X,A1
1999-4907,A2
2318-986X,B4
2183-4709,B1
2178-7298,A4
2176-4360,B1
0718-5006,A4
1698-7799,A3
1698-7802,A3
0185-013X,A2
2318-6356,B2
0720-4299,B3
0015-8208,A3
1984-4107,B4
1980-0827,B1
1984-7556,B1
0803-9410,A2
1860-5605,A2
1984-8412,A2
0933-7741,A3
1438-5627,A2
0872-8380,B4
2182-7427,B4
2216-1767,B4
2172-0150,B1
2595-3559,B4
1802-5439,A3
1832-5203,A3
1615-3383,A1
0015-9018,A4
1233-1821,A1
1984-0292,A2
0218-348X,A3
1311-0454,A1
1983-7828,B1
2179-2194,A1
0120-1468,B1
1971-8993,B1
0891-5849,A1
1071-5762,A3
1029-2470,A3
2264-4733,B1
1018-4619,B2
0046-5070,A1
2161-9565,A1
2161-9549,A1
1131-5776,B4
2223-7690,A3
1679-5377,B4
2595-3788,B4
1517-9265,A3
1415-8701,B2
2446-8215,B1
2238-8869,B1
1983-4373,A4
0187-7372,A3
2027-4688,A1
1916-0976,B3
0160-9009,B2
1663-4365,A1
1662-5153,A1
2296-4185,A1
1945-0516,A1
1093-9946,A3
1945-0508,A4
2297-055X,B4
2296-634X,A3
2235-2988,A1
1662-5102,A1
2296-2646,A2
1662-5188,A3
2296-6463,A2
2296-701X,A2
1540-9295,A1
2504-284X,B4
1664-2392,A1
2296-598X,A1
2296-665X,A1
1664-8021,A2
1662-5161,A2
1664-3224,A1
1662-5145,A2
2296-7745,A2
1664-302X,A1
2296-889X,A3
1662-5099,A1
1662-5110,A1
1662-5129,A1
1664-2295,A2
1662-5218,A2
1662-453X,A2
1662-4548,A2
2234-943X,A2
2296-2360,A3
1663-9812,A1
1664-042X,A2
1664-462X,A1
1664-0640,A3
1664-1078,A1
2296-2565,A3
1663-3563,A2
1662-5137,A1
2297-1769,A1
1742-9994,A1
1948-6596,A4
2095-0179,A2
2096-0255,B4
0301-3073,B1
2095-9230,A4
2095-9184,A4
2095-0233,A4
1660-4431,B2
2095-2767,B1
2095-0470,A3
0248-1294,A4
2525-8729,B4
1674-0750,A4
0016-2361,A1
1615-6846,A3
0378-3820,A1
2526-4494,A4
2175-7437,B4
1536-383X,A4
0104-351X,B3
1438-793X,A2
1821-410X,B4
0269-8463,A1
0393-5264,B1
1445-4408,A2
0169-2968,A2
0016-2736,A4
0767-3981,A4
1472-8206,A4
2313-7525,B1
1878-6146,A3
1749-4613,A2
1560-2745,A1
1754-5048,A1
1087-1845,A2
2165-8056,B2
0532-8721,B1
0920-3796,A2
2314-7210,B3
0167-739X,A1
1999-5903,B1
1756-8919,A1
1746-0921,A3
1746-0913,A3
1479-6694,B1
2056-5623,B4
2175-5825,A4
1746-0794,B3
0016-3287,A1
1573-2908,A2
0165-0114,A1
2160-1836,A3
0213-9111,A4
1981-1268,A4
0966-6362,A1
1519-311X,A2
2073-4336,B2
0899-8256,A1
2161-783X,A2
2161-7856,A2
0016-5085,A1
0889-8553,A2
1918-2805,B2
1687-6121,B1
1097-6779,A1
0016-5107,A1
0717-652X,B2
0016-5301,B2
0393-3660,B2
0016-5751,A4
0101-7772,B4
2310-2861,A2
1747-6321,A4
1213-0028,B1
0378-1119,A4
1567-133X,B2
2452-0144,B4
0969-7128,A3
1095-6840,A2
0016-6480,A2
0363-6771,B2
0163-8343,A2
2515-4737,B3
0001-7701,A4
1517-9699,A4
2238-8184,B2
2014-3613,A4
2073-4425,A2
1555-8932,B1
1466-4879,A4
1045-2257,A2
1526-954X,A3
0741-0395,A3
1389-2576,A3
0925-9864,A3
1945-0265,B3
1945-0257,B3
0016-6707,A3
1980-3540,B3
1943-2631,A2
1415-4757,A4
1676-5680,B3
1098-3600,A1
1297-9686,A1
2384-9495,B2
0831-2796,B1
2169-8287,B3
1474-7596,A1
1759-6653,A1
1756-994X,A1
1088-9051,A1
0888-7543,A3
2213-5960,B1
2104-3736,A2
2035-5556,B3
1981-9021,A2
2054-4049,A2
1679-9860,B2
0883-6353,A1
1472-4677,A1
0016-6995,A4
1010-6049,B2
1525-2027,A2
0102-9800,B4
0016-7037,A1
1733-8387,A4
1980-900X,B2
2359-6007,B3
0016-7061,A1
2352-0094,A3
2448-413X,B2
0016-7169,B1
0352-3659,B4
1468-8115,A3
0016-7185,A1
2447-9195,B1
1518-2002,A4
0102-3888,A4
1983-8700,B3
1806-8553,B3
1984-1647,B2
2178-0234,B2
1852-8031,A3
2178-3306,B3
0103-1538,A3
2237-549X,B4
1808-8058,B4
0435-3676,A2
1517-7793,B1
0016-7312,B3
0016-7363,A2
0016-7398,A1
0016-7479,B4
2071-9388,A3
1867-2477,A2
1384-6175,A1
2175-862X,B2
0343-2521,A2
0761-9081,B1
1519-874X,B2
2316-9095,B2
0072-1050,A2
0016-7606,A1
0435-4052,B1
0305-8719,A2
0091-7613,A1
0276-0460,A2
2161-7538,B4
1947-5713,A3
1748-6025,A4
0046-5755,A4
1016-443X,A1
1465-3060,A1
0149-0451,B1
0169-555X,A1
0104-4486,B4
1518-6059,A4
2237-1419,B1
2594-5033,A4
1365-246X,A2
0956-540X,A2
0016-8025,A3
0094-8276,A1
0016-8033,A2
2172-3958,A3
1465-0045,A4
1983-3644,B3
2560-6115,B4
1550-5200,A2
1072-947X,B3
1749-9518,A3
2178-0463,A1
1674-9871,A1
2076-3263,A2
1991-9603,A1
1827-1987,A3
1009-5020,A3
1639-4488,A1
2177-5230,A2
1751-7613,A3
0960-3182,A2
0046-5828,B2
0149-6115,A3
0016-8505,A1
2045-2543,A2
0266-1144,A1
1984-5537,A4
1809-189X,A4
2179-0892,A2
1983-8220,A4
0197-4572,A4
0016-867X,B4
1444-1586,A2
2447-2115,B2
2397-0030,B3
2071-8322,A1
1983-4020,B2
2175-5604,A4
2248-2997,B2
0734-0664,A3
1741-2358,A3
1134-928X,B2
1569-1101,B3
0270-1960,B2
0304-324X,A1
1423-0003,A1
2333-7214,B3
2509-2715,A2
2526-3102,B2
1516-9103,A3
1806-9649,B2
0104-530X,B2
1981-1543,A3
2238-4170,B3
1809-0214,B3
2317-5087,A4
0872-556X,B3
1807-5436,B1
2446-8738,B4
1808-5792,A3
1980-5756,B1
2175-733X,B3
2595-5861,B3
1679-1827,B1
0123-5834,A4
2406-4734,B1
1988-9011,B2
0717-1811,A3
2595-3109,A4
1040-483X,B3
1862-3573,A4
2174-9515,A4
2047-217X,A1
0017-0011,B2
2240-7995,B3
2037-7975,B4
0392-0488,B2
1121-4171,B2
2358-4467,B1
2525-3123,B3
1548-1603,A1
2227-8575,A3
0017-0895,B1
2318-7131,B1
0894-1491,A1
0921-8181,A1
0886-6236,A1
1097-4954,A4
1947-5667,B1
0972-1509,A3
1354-1013,A1
1757-1693,A1
1986-2601,A4
1466-822X,A1
0960-7447,A1
2351-9894,A2
1973-3739,A4
1044-0283,A3
2211-9124,A1
1075-2846,A2
1654-9880,A2
1757-9759,B2
2169-575X,A3
2211-8160,A1
2383-3866,B3
0974-0198,A2
1916-9736,A4
0975-587X,B1
2249-460X,A2
2575-8586,B4
0975-5861,B4
1676-2819,B3
2059-4372,A3
1742-7665,A3
1550-7521,A3
1790-7632,B1
1470-2266,A1
1758-5899,A2
1744-1706,A3
1875-9858,A4
1360-0826,A4
2192-5682,A3
2042-5805,A2
2058-7449,A3
1476-7724,A1
1744-8603,A1
1474-7731,A1
2182-1380,B1
2397-1835,A1
0959-6658,A2
0282-0080,A4
2164-5701,A2
2366-5017,A3
2317-2002,B3
2474-2678,B4
2364-821X,A4
2231-5063,B3
2346-4712,A4
1342-937X,A1
0952-1895,A1
1809-6646,B4
1809-6670,B4
1809-6689,B4
0740-624X,A1
1080-5370,A1
2526-2718,A4
0721-832X,A2
2358-4114,A2
2172-8690,A4
0017-3134,A4
1434-5021,A2
1516-1536,A3
0911-0119,B1
0017-3495,B2
0142-5242,A1
1744-697X,B1
2318-7085,B1
0202-2893,B2
0165-9227,A2
2159-3159,A2
1463-9262,A1
1751-8253,A3
2049-1220,A3
2191-9550,B1
2152-3878,A2
0017-4114,A4
1414-0268,B3
2178-1036,B2
2352-801X,A3
0926-2644,A2
1661-7207,A2
0897-7194,B1
1096-6374,A4
0103-250X,B2
2447-4096,B2
2237-4957,B3
1980-1858,A3
1794-192X,A2
0213-8581,B1
0017-5749,A1
1949-0976,A1
1757-4749,A2
1610-2894,B3
0378-7346,B2
1423-002X,B2
0090-8258,A1
2352-5789,B3
0951-3590,A4
0197-3975,A1
2173-125X,A4
1678-6475,A3
1303-5010,B2
2462-8425,B3
0390-6078,A1
1351-8216,A4
1558-9447,B2
2468-1229,B1
1758-9983,B3
0171-2004,A2
0100-3283,B4
1568-9883,A1
0017-8012,A1
1093-4421,A4
1043-4534,B2
1067-3229,A2
0073-0688,B1
1070-0048,B4
2049-1115,A1
2165-8242,A3
1746-160X,A2
1043-3074,A1
1936-0568,A2
1526-4610,A4
0017-8748,A4
0278-2715,A1
1079-0969,A2
2150-4113,A2
1353-8292,A1
1477-7525,A2
2190-7188,B2
2326-4403,B4
0739-9332,B1
1386-9620,A4
1057-9230,A1
2191-1991,A3
1090-1981,A2
0965-4283,A4
1460-4582,A4
0017-9078,B1
0168-8510,A1
1460-2237,A1
0268-1080,A1
0957-4824,A2
2164-2850,A3
1478-4505,A1
1446-1242,A4
1366-5278,A1
0378-5955,A2
2169-5725,B2
1468-201X,A2
0147-9563,A2
1355-6037,A2
0910-8327,A3
1382-4147,A1
1547-5271,A2
1443-9506,A4
0947-7411,A2
0145-7632,A3
1064-2285,A4
0956-2737,A4
2051-5375,A1
1809-1261,B2
1518-2541,B1
1438-387X,A4
1018-1806,B2
2281-4515,B4
1083-4389,A1
2357-9366,B4
0160-0923,B4
2405-8440,A4
1109-9666,B1
1336-9083,B2
0440-6605,B2
1099-1069,A3
0278-0232,A3
1520-4391,A3
2038-8330,B2
1658-3876,B1
1492-7535,B1
0363-0269,B2
1735-143X,B1
1499-3872,B2
2304-3881,A1
0171-6123,A1
0270-9139,A1
1936-0533,A3
1386-6346,A3
0018-067X,A2
1983-6996,B4
0718-4980,B1
0767-9513,A2
1677-8979,B2
2284-0753,B2
0018-0777,A4
1265-4906,A2
2448-2609,B1
0018-0831,A4
1473-0928,B4
1931-7603,A4
0268-0130,A3
0733-1347,A1
0018-084X,B4
2071-5773,B3
1013-4425,A4
0793-0283,B3
1989-2616,A2
0188-8897,B3
1359-8139,A3
1120-9879,A4
0018-1439,B3
0895-7959,A4
0018-1544,B2
0018-1560,A1
2347-6311,B2
0952-8733,A3
0951-5224,A2
1120-7000,A4
1889-1837,B3
1981-6081,B1
1050-9631,A2
0363-0471,B4
0018-2133,A3
1676-904X,B1
1676-9058,B1
0948-6143,A2
1954-3670,A3
1638-1580,A1
1661-4577,B4
0213-3911,A3
0309-0167,A2
2241-2816,A4
2176-4352,B1
0073-2435,A1
1980-4369,A1
1696-2060,A2
1139-1472,A1
2237-2717,B1
2322-6889,A3
1900-6152,A1
0121-1617,A1
1414-3518,A1
2176-7475,B4
1983-9928,A1
0212-0267,B4
2238-6270,A3
2318-8294,B2
1808-5318,B4
2238-3018,A3
1519-3314,A4
1516-2095,B3
2036-4040,B2
1516-7658,A2
1414-6312,A2
2359-2370,A4
1519-3861,A2
2236-1782,A2
1988-3056,A4
0120-4661,A2
1405-0927,A3
2027-5137,A1
2444-0043,A3
0121-8417,A1
1678-4758,B1
2318-1729,B1
2317-8361,B2
0100-6932,A3
1517-2856,A2
2238-5541,A4
1519-8502,A4
2447-8261,A3
0891-2963,A3
1569-206X,A3
0144-5340,A4
0391-9714,A1
2572-2220,B4
1724-2169,A3
1122-8792,A3
1838-6318,A3
1971-1093,A3
0046-760X,A3
2596-0113,B4
0819-8691,A4
0191-6599,A3
0018-2702,A1
0957-154X,A3
1093-4510,A2
0073-2753,A2
2376-6700,B4
1528-4336,B1
1464-2662,A3
1179-1373,A3
0073-2877,B4
0385-4035,B2
0959-6836,A1
1518-1634,A3
1807-1600,A3
1519-8634,B4
0018-3830,A1
1475-4916,A3
1088-7679,A1
0018-442X,B1
1569-1861,A4
1013-7025,B2
2595-699X,B4
2311-6986,B1
1679-9615,A2
0716-8861,B4
2175-5841,A2
2318-1540,B4
0104-7183,A1
1677-9770,A4
0717-9901,B4
2596-0377,B4
2594-7788,B4
1109-3099,A2
0018-5043,A4
1868-1891,A4
1663-2818,A2
0018-506X,A1
1868-8497,A3
1806-9991,A4
2468-0141,B4
2052-7276,A1
0253-6498,A3
2211-3452,A3
0018-5345,A4
2035-4614,B2
0267-3037,A1
0362-1588,B2
1365-182X,A2
2378-878X,B3
0103-3123,B4
1853-6506,A4
0960-3271,B1
1080-7039,B1
1093-2607,B2
2522-5804,B4
1065-9471,A1
0360-3989,A1
0018-716X,A2
0300-7839,A1
1074-4827,A3
0018-7208,A1
1090-8471,A3
1520-6564,A3
2316-7963,A2
1464-7273,B1
1043-0342,A2
0340-6717,A2
2054-345X,B3
1473-9542,A2
1479-7364,A2
0198-8859,B1
2059-2302,A3
1460-2083,A1
1732-3991,B2
1899-1955,B2
0167-9457,A3
1059-7794,A2
0046-8177,A2
0885-6222,A2
0018-7267,A1
0268-1161,A1
1355-4786,A1
1478-4491,A1
0275-0392,A3
2164-554X,A4
2164-5515,A4
2358-8322,A2
1809-1628,B3
1727-8120,A4
0937-5414,B2
2007-1620,B3
2076-0787,A2
0871-1569,B1
0718-8382,B2
1573-5117,A2
1431-2174,A2
0885-6087,A1
0262-6667,A2
2150-3435,A2
2306-5338,B4
1607-7938,A1
1998-9563,B1
0304-386X,A1
1980-1726,B1
0304-3843,B4
0194-911X,A1
1064-1955,A4
0916-9636,A2
1348-4214,A2
1413-9138,A3
2177-5346,A3
1825-5272,A2
